Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
IGHV3OR16-12	IGHV3/OR16-12	ENSG00000270467	Immunoglobulin heavy variable 3/OR16-12 (non-functional)		16	33802764-33803217	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Group enriched	Detected in some	4	intestine: 13.7;lymphoid tissue: 20.3;stomach 1: 9.8	Cell type enriched	Detected in single	13	Plasma cells: 1.4	Low cancer specificity	Detected in single			Not detected	Not detected			Immune cell enriched	Detected in single	10	memory B-cell: 4.5	Lineage enriched	Detected in single	46	B-cells: 4.5	Not detected	Not detected			Breast - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																			Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.38e-2)	unprognostic (2.04e-1)	unprognostic (2.54e-1)			unprognostic (1.44e-3)		unprognostic (1.07e-1)			unprognostic (7.10e-2)			unprognostic (5.02e-1)	unprognostic (1.29e-1)			Plasma cells
IGHV3OR16-9	IGHV3/OR16-9	ENSG00000270472	Immunoglobulin heavy variable 3/OR16-9 (non-functional)		16	32066065-32066358	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		intestine: 73.2;lymphoid tissue: 88.5;stomach 1: 79.0;urinary bladder: 54.2	Cell type enriched	Detected in single	14	Plasma cells: 1.4	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	136	memory B-cell: 20.0;naive B-cell: 7.1	Lineage enriched	Detected in single	200	B-cells: 20.0	Cancer enriched	Detected in some	38	lymphoma: 81.8	Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																			Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.32e-3)	unprognostic (8.31e-2)	unprognostic (2.49e-3)			prognostic favorable (1.29e-4)		unprognostic (2.29e-1)		unprognostic (5.22e-2)	unprognostic (1.91e-1)	unprognostic (1.31e-1)	unprognostic (1.01e-5)	unprognostic (1.57e-1)	unprognostic (1.38e-1)	unprognostic (2.85e-1)	unprognostic (1.55e-1)	Plasma cells
IGHV3-30		ENSG00000270550	Immunoglobulin heavy variable 3-30	P01768, P0DP03	14	106335082-106335613	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	4	intestine: 534.0;lymphoid tissue: 1294.8;salivary gland: 459.9;stomach 1: 572.6;urinary bladder: 378.9	Cell type enriched	Detected in some	148	Plasma cells: 10222.3	Low cancer specificity	Detected in all			Not detected	Not detected			Group enriched	Detected in some	409	memory B-cell: 164.0;naive B-cell: 136.6	Lineage enriched	Detected in single	446	B-cells: 164.0	Cancer enriched	Detected in some	6	Myeloma: 299.2	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				8500000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (2.12e-3)	unprognostic (5.51e-2)	unprognostic (1.05e-1)	unprognostic (1.81e-3)	unprognostic (1.72e-2)	prognostic favorable (3.23e-5)	unprognostic (7.43e-2)	unprognostic (2.09e-1)	unprognostic (1.95e-2)	unprognostic (2.94e-2)	unprognostic (2.94e-1)	unprognostic (2.50e-1)	prognostic unfavorable (1.65e-7)	unprognostic (1.32e-1)	unprognostic (2.16e-1)	unprognostic (2.01e-1)	unprognostic (6.96e-2)	Plasma cells
IGHV3OR16-13	IGHV3/OR16-13	ENSG00000271178	Immunoglobulin heavy variable 3/OR16-13 (non-functional)		16	33827214-33827661	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enriched	Detected in some	5	lymphoid tissue: 32.2	Cell type enriched	Detected in single	13	Plasma cells: 1.3	Cancer enhanced	Detected in many		stomach cancer: 4.7	Not detected	Not detected			Immune cell enriched	Detected in single	28	memory B-cell: 18.1	Lineage enriched	Detected in single	181	B-cells: 18.1	Cancer enriched	Detected in single	140	lymphoma: 14.3	Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells																			Cluster 43: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (7.59e-4)	unprognostic (4.14e-2)	unprognostic (1.47e-2)			prognostic favorable (3.23e-5)		unprognostic (1.34e-1)		unprognostic (2.50e-2)	unprognostic (2.19e-1)	unprognostic (2.01e-1)	unprognostic (3.26e-5)	unprognostic (6.83e-2)	unprognostic (1.71e-1)	unprognostic (3.09e-1)	unprognostic (3.04e-1)	Plasma cells
IGKV2-40		ENSG00000273962	Immunoglobulin kappa variable 2-40	A0A087WW87	2	89330110-89330429	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 42.8;urinary bladder: 34.1	Cell type enriched	Detected in single	92	Plasma cells: 9.2	Not detected	Not detected			Not detected	Not detected			Group enriched	Detected in some	48	memory B-cell: 15.4;naive B-cell: 7.1	Lineage enriched	Detected in single	66	B-cells: 15.4	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes					Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 34: Plasma cells - Humoral immune response											unprognostic (3.31e-1)						unprognostic (1.94e-2)				Plasma cells
IGHV2-70		ENSG00000274576	Immunoglobulin heavy variable 2-70	P01814	14	106770577-106771020	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	7	lymphoid tissue: 727.6;stomach 1: 502.1	Cell type enriched	Detected in some	578	Plasma cells: 6301.4	Low cancer specificity	Detected in many			Region enhanced	Detected in many		cerebral cortex: 5.2	Group enriched	Detected in some	241	memory B-cell: 24.6;naive B-cell: 23.5	Lineage enriched	Detected in single	247	B-cells: 24.6	Cancer enriched	Detected in some	4	lymphoma: 125.1	Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				170000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (8.01e-3)	unprognostic (2.93e-2)	unprognostic (3.56e-3)	unprognostic (2.38e-2)		unprognostic (1.12e-2)	unprognostic (2.30e-1)	unprognostic (1.76e-1)	unprognostic (3.14e-1)	unprognostic (8.29e-2)	unprognostic (1.49e-1)	unprognostic (1.30e-1)	prognostic unfavorable (9.44e-6)	unprognostic (9.10e-2)	unprognostic (2.50e-1)	unprognostic (8.93e-2)	unprognostic (2.91e-1)	Plasma cells
AC233755.1		ENSG00000275063	Immunoglobulin heavy variable 4-38-2-like	P0DP08	Unmapped	41444-41876	Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 624.1;lymphoid tissue: 768.6;urinary bladder: 434.2	Cell type enriched	Detected in some	213	Plasma cells: 3055.9					Region enhanced	Detected in single		cerebral cortex: 1.1	Group enriched	Detected in some	368	memory B-cell: 403.0;naive B-cell: 259.1	Lineage enriched	Detected in single	447	B-cells: 403.0	Cancer enhanced	Detected in some		Leukemia: 8.1;Myeloma: 11.5															Secreted to blood					Cluster 43: B-cells - Humoral immune response		Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response																					Plasma cells
IGKV1D-13		ENSG00000276566	Immunoglobulin kappa variable 1D-13	A0A0B4J2D9, P0DP09	2	90154073-90154574	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 103.7;lymphoid tissue: 317.6	Cell type enriched	Detected in some	913	Plasma cells: 4001.7	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	733	memory B-cell: 480.8;naive B-cell: 331.6	Lineage enriched	Detected in single	868	B-cells: 480.8	Cancer enriched	Detected in single	33	Myeloma: 22.0	Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes				370000000	Cluster 19: B-cells - Humoral immune response	Cluster 16: Immune cells - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response			HPA048721: 	prognostic favorable (4.68e-6)	unprognostic (4.10e-2)	unprognostic (2.16e-1)	unprognostic (5.71e-3)		unprognostic (3.01e-3)	unprognostic (1.13e-1)	unprognostic (3.44e-2)	unprognostic (1.84e-2)	unprognostic (8.14e-2)	unprognostic (2.50e-1)	unprognostic (2.27e-1)	unprognostic (4.68e-3)	unprognostic (4.68e-2)	unprognostic (1.27e-1)	unprognostic (1.37e-1)	unprognostic (6.60e-2)	Plasma cells
IGHV4-4		ENSG00000276775	Immunoglobulin heavy variable 4-4	A0A075B6R2	14	106011922-106012420	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 567.7;urinary bladder: 768.4	Cell type enriched	Detected in some	212	Plasma cells: 1765.0	Low cancer specificity	Detected in many			Region enriched	Detected in single	10	midbrain: 4.8	Group enriched	Detected in some	23	memory B-cell: 56.6;naive B-cell: 31.2	Lineage enriched	Detected in many	30	B-cells: 56.6	Group enriched	Detected in some	49	lymphoma: 29.4;Myeloma: 67.3	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				3800000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 9: Lymphoid cancers - Immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (1.03e-3)	unprognostic (1.93e-2)	unprognostic (1.50e-1)			prognostic favorable (1.60e-6)		unprognostic (2.24e-1)	unprognostic (6.27e-2)	unprognostic (1.30e-1)	unprognostic (2.10e-1)	unprognostic (7.45e-2)	prognostic unfavorable (1.69e-5)	unprognostic (3.16e-1)	unprognostic (2.59e-1)	unprognostic (1.55e-1)	unprognostic (2.05e-1)	Plasma cells
AC136616.2		ENSG00000277761			Unmapped	1167457-1257196	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		intestine: 79.1;lymphoid tissue: 57.0;salivary gland: 52.2;stomach 1: 71.5	Cell type enriched	Detected in single	53	Plasma cells: 5.3					Not detected	Not detected			Group enriched	Detected in some	99	memory B-cell: 21.7;naive B-cell: 6.8	Lineage enriched	Detected in single	150	B-cells: 21.7	Cancer enriched	Detected in some	11	lymphoma: 12.8																				Cluster 19: B-cells - Humoral immune response		Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response																					Plasma cells
AC141272.1		ENSG00000277836			Unmapped	1270984-1271271	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Group enriched	Detected in many	5	intestine: 95.2;lymphoid tissue: 128.6;salivary gland: 55.2;stomach 1: 68.3;urinary bladder: 40.1	Cell type enriched	Detected in single	17	Plasma cells: 5.9					Not detected	Not detected			Group enriched	Detected in some	132	memory B-cell: 17.6;naive B-cell: 8.6	Lineage enriched	Detected in single	176	B-cells: 17.6	Group enriched	Detected in some	154	lymphoma: 23.0;Myeloma: 7.6																				Cluster 43: B-cells - Humoral immune response		Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response																					Plasma cells
AC233755.2		ENSG00000277856			Unmapped	26241-26534	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		intestine: 100.2;lymphoid tissue: 224.7;stomach 1: 93.4	Cell type enriched	Detected in some	144	Plasma cells: 427.1					Not detected	Not detected			Group enriched	Detected in some	309	memory B-cell: 27.4;naive B-cell: 34.3	Lineage enriched	Detected in single	344	B-cells: 34.3	Group enriched	Detected in some	14	Leukemia: 6.1;lymphoma: 16.5																				Cluster 21: B-cells - Adaptive immune response		Cluster 9: Lymphoid cancers - Immune response	Cluster 34: Plasma cells - Humoral immune response																					Plasma cells
IGLV2-8		ENSG00000278196	Immunoglobulin lambda variable 2-8	P01709	22	22822658-22823289	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 1141.8;lymphoid tissue: 1012.4	Cell type enriched	Detected in some	82	Plasma cells: 3934.1	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Group enriched	Detected in many	125	memory B-cell: 1439.0;naive B-cell: 2097.3	Lineage enriched	Detected in all	149	B-cells: 2097.3	Cancer enriched	Detected in many	71	Myeloma: 5051.3	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1500000000	Cluster 24: B-cells - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 51: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (2.92e-4)	unprognostic (1.29e-1)	unprognostic (7.17e-3)	unprognostic (1.05e-2)	unprognostic (1.65e-1)	prognostic favorable (5.07e-5)	unprognostic (2.74e-2)	unprognostic (1.51e-1)	unprognostic (1.34e-1)	unprognostic (5.05e-2)	unprognostic (1.61e-1)	unprognostic (6.55e-2)	prognostic unfavorable (3.00e-5)	unprognostic (2.04e-2)	unprognostic (2.67e-1)	unprognostic (9.90e-2)	unprognostic (1.62e-1)	Plasma cells
IGKV1D-12		ENSG00000278857	Immunoglobulin kappa variable 1D-12	P01611	2	90159840-90160335	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 26.6;lymphoid tissue: 47.5;salivary gland: 34.6	Cell type enriched	Detected in single	187	Plasma cells: 129.7	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	34	memory B-cell: 13.0;naive B-cell: 12.2	Lineage enriched	Detected in single	35	B-cells: 13.0	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA048721	Approved				Immunoglobulin genes				12000000000	Cluster 43: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response			HPA048721: 	unprognostic (1.94e-4)	unprognostic (9.04e-4)	unprognostic (3.42e-2)			prognostic favorable (3.23e-4)		unprognostic (3.09e-2)		unprognostic (4.66e-2)	unprognostic (1.34e-1)		unprognostic (1.33e-3)	unprognostic (1.61e-1)	unprognostic (1.73e-1)	unprognostic (1.29e-1)	unprognostic (1.25e-1)	Plasma cells
IGHV1-69D		ENSG00000280411	Immunoglobulin heavy variable 1-69D	A0A0B4J2H0	14	106762092-106762588	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 2878.6;stomach 1: 989.1	Cell type enriched	Detected in some	190	Plasma cells: 7357.2	Low cancer specificity	Detected in many			Low region specificity	Detected in single			Group enriched	Detected in some	225	memory B-cell: 184.5;naive B-cell: 433.4	Lineage enriched	Detected in many	316	B-cells: 433.4	Cancer enriched	Detected in some	5	Leukemia: 30.7	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1200000000	Cluster 19: B-cells - Humoral immune response	Cluster 16: Immune cells - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response				unprognostic (3.32e-3)	unprognostic (1.75e-2)	unprognostic (3.87e-2)	unprognostic (3.77e-2)	unprognostic (2.49e-4)	prognostic favorable (2.88e-4)	unprognostic (1.66e-2)	unprognostic (1.76e-1)	unprognostic (1.01e-1)	unprognostic (1.88e-2)	unprognostic (1.62e-1)	unprognostic (3.01e-1)	prognostic unfavorable (2.72e-8)	unprognostic (5.14e-2)	unprognostic (9.96e-2)	unprognostic (2.84e-2)	unprognostic (2.08e-2)	Plasma cells
IGHV7-4-1		ENSG00000282122	Immunoglobulin heavy variable 7-4-1	A0A0J9YVY3	14	106025145-106025630	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 97.4;lymphoid tissue: 133.9	Cell type enriched	Detected in some	117	Plasma cells: 9933.2					Not detected	Not detected			Group enriched	Detected in some	109	memory B-cell: 8.3;naive B-cell: 13.5	Lineage enriched	Detected in single	136	B-cells: 13.5	Cancer enriched	Detected in single	141	lymphoma: 30.3	Adipose visceral - Plasma cells, Breast - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				560000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response																					Plasma cells
