Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
TAT		ENSG00000198650	Tyrosine aminotransferase	P17735	16	71565660-71577092	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins	Phenylalanine catabolism, Tyrosine catabolism	Aminotransferase, Transferase	Disease variant, Intellectual disability, Palmoplantar keratoderma	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	22	liver: 1272.2	Cell type enriched	Detected in some	24	Hepatocytes: 3600.9	Cancer enriched	Detected in some	10	liver cancer: 152.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	4	breast cancer: 2.0	Breast - Breast glandular cells, Lung - Respiratory ciliated cells, Testis - Early spermatids	Not detected	Not detected			Not detected	Not detected													Cluster 17: Basophils - Unknown function	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 65: Breast cancer - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (3.66e-3)	unprognostic (1.29e-1)	unprognostic (8.17e-2)	unprognostic (2.21e-1)	unprognostic (1.67e-1)	unprognostic (1.01e-2)	prognostic favorable (6.51e-4)	unprognostic (1.69e-1)	unprognostic (9.32e-2)	unprognostic (2.27e-1)	unprognostic (3.73e-3)	unprognostic (1.88e-1)	unprognostic (1.27e-4)	unprognostic (1.19e-1)	unprognostic (1.28e-1)	unprognostic (1.09e-1)	unprognostic (1.05e-2)	Hepatocytes
LPA	LP, Lp(a)	ENSG00000198670	Lipoprotein(a)	P08519	6	160531482-160664275	Candidate cardiovascular disease genes, Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Lipid transport, Transport	Hydrolase, Protease, Serine protease	Atherosclerosis	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	12	liver: 76.7	Cell type enriched	Detected in some	4	Hepatocytes: 34.9	Cancer enriched	Detected in single	38	liver cancer: 3.6	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells, Liver - Hepatocytes									CAB016072, HPA060604	Supported				Secreted to blood			78800000000	1800000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 29: Hepatocytes - Metabolism			CAB016072: AB_2135240, HPA060604: AB_2684330		unprognostic (2.16e-1)	unprognostic (5.10e-1)	unprognostic (7.75e-3)	unprognostic (6.70e-2)	unprognostic (1.60e-1)	unprognostic (4.17e-3)	unprognostic (1.59e-1)		unprognostic (6.38e-3)	unprognostic (3.63e-2)	unprognostic (3.18e-1)	unprognostic (7.45e-3)	unprognostic (2.56e-1)	unprognostic (1.80e-1)	unprognostic (1.34e-1)	unprognostic (3.72e-2)	Hepatocytes
LRCOL1		ENSG00000204583	Leucine rich colipase like 1	A6NCL2	12	132603150-132610582	Predicted secreted proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	21	epididymis: 50.1	Cell type enriched	Detected in some	6	Hepatocytes: 27.8	Group enriched	Detected in some	4	endometrial cancer: 0.8;liver cancer: 3.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Fibroblasts	Not detected	Not detected												Secreted in male reproductive system						Cluster 30: Epididymis - Antimicrobial activity	Cluster 2: DU4475 - Unknown function	Cluster 29: Hepatocytes - Metabolism				unprognostic (5.09e-3)	unprognostic (7.83e-3)	unprognostic (3.26e-1)	unprognostic (6.94e-2)	unprognostic (3.15e-2)	unprognostic (2.38e-2)	prognostic favorable (7.04e-4)	unprognostic (4.54e-2)	unprognostic (6.08e-2)	unprognostic (5.29e-2)	unprognostic (4.66e-3)	unprognostic (1.52e-1)	unprognostic (6.50e-6)	unprognostic (1.46e-3)	unprognostic (9.63e-2)	unprognostic (3.31e-1)	unprognostic (4.00e-3)	Hepatocytes
LCAT		ENSG00000213398	Lecithin-cholesterol acyltransferase	P04180	16	67939750-67944131	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins	Cholesterol metabolism, Lipid metabolism, Steroid metabolism, Sterol metabolism	Acyltransferase, Hydrolase, Transferase	Corneal dystrophy, Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	5	liver: 283.0	Cell type enriched	Detected in many	7	Hepatocytes: 207.4	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in some		eosinophil: 1.9	Low lineage specificity	Detected in single			Low cancer specificity	Detected in all			Colon - Enteric glia cells, Heart muscle - Fibroblasts, Liver - Hepatocytes	Low region specificity	Detected in all			Region enhanced	Detected in many		cerebellum: 29.2	HPA044767			Approved	Nucleoplasm	Secreted to blood			6470000000	6400000000	Cluster 52: Eosinophils - Transcription	Cluster 15: Liver - Metabolism	Cluster 6: BEWO - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity	Nucleoplasm		HPA044767: AB_2756312	unprognostic (3.34e-2)	unprognostic (3.56e-2)	prognostic unfavorable (8.50e-4)	unprognostic (5.43e-3)	unprognostic (1.25e-2)	unprognostic (2.16e-1)	prognostic favorable (4.21e-8)	unprognostic (6.42e-2)	unprognostic (4.26e-1)	unprognostic (4.12e-1)	unprognostic (1.50e-2)	unprognostic (7.21e-2)	prognostic unfavorable (1.71e-4)	unprognostic (9.93e-2)	unprognostic (1.83e-1)	unprognostic (2.85e-1)	unprognostic (1.90e-3)	Hepatocytes
GBP7	FLJ38822, GBP4L	ENSG00000213512	Guanylate binding protein 7	Q8N8V2	1	89131742-89176009	Predicted intracellular proteins	Antiviral defense, Immunity	Antimicrobial, Hydrolase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	156	liver: 100.2	Cell type enriched	Detected in some	4	Hepatocytes: 13.9	Cancer enriched	Detected in single	58	liver cancer: 10.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes									HPA051245	Uncertain										Cluster 62: Liver - Hemostasis	Cluster 41: Non-specific - Cilium assembly	Cluster 29: Hepatocytes - Metabolism			HPA051245: AB_2681404	unprognostic (4.22e-5)	unprognostic (7.32e-2)	unprognostic (6.30e-2)	unprognostic (1.29e-1)	unprognostic (1.63e-1)	unprognostic (3.66e-3)	unprognostic (4.93e-3)	unprognostic (2.15e-2)	unprognostic (2.80e-1)	unprognostic (8.79e-2)	unprognostic (1.57e-2)	unprognostic (1.39e-1)	unprognostic (1.34e-1)	unprognostic (1.02e-1)	unprognostic (8.15e-2)	unprognostic (1.57e-1)	unprognostic (6.35e-2)	Hepatocytes
ANG	RAA1, RNASE5	ENSG00000214274	Angiogenin	P03950	14	20684177-20698971	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins	Angiogenesis, Differentiation, Stress response	Developmental protein, DNA-binding, Endonuclease, Hydrolase, Nuclease, Protein synthesis inhibitor	Amyotrophic lateral sclerosis, Cancer-related genes, Disease variant, Neurodegeneration	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	52	liver: 3018.1	Cell type enriched	Detected in many	25	Hepatocytes: 5233.5	Cancer enriched	Detected in all	17	liver cancer: 279.2	Low region specificity	Detected in all			Immune cell enhanced	Detected in many		classical monocyte: 24.5;myeloid DC: 14.5	Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Heart muscle - Fibroblasts, Liver - Hepatocytes, Liver - Hepatocytes, Stomach - Gastric mucous cells, Testis - Sertoli cells	Low region specificity	Detected in all							HPA055896			Approved	Nucleoli,Nucleoli rim,Mitotic chromosome,Actin filaments	Secreted to blood	Yes	No	308000000	410000000	Cluster 25: Monocytes - Inflammatory response	Cluster 62: Liver - Hemostasis	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 13: Hepatocytes - Oxidoreductase activity	Nucleoli, Nucleoli rim, Mitotic chromosome	Actin filaments	HPA055896: 	unprognostic (2.50e-2)	unprognostic (1.82e-1)	unprognostic (9.77e-2)	prognostic favorable (6.85e-4)	unprognostic (5.71e-3)	unprognostic (6.99e-2)	prognostic favorable (7.83e-5)	unprognostic (1.16e-1)	unprognostic (3.20e-3)	unprognostic (9.19e-3)	unprognostic (1.31e-1)	unprognostic (3.69e-1)	unprognostic (6.65e-2)	unprognostic (1.03e-1)	unprognostic (3.39e-1)	unprognostic (2.00e-1)	unprognostic (3.09e-1)	Hepatocytes
GCGR	GGR	ENSG00000215644	Glucagon receptor	P47871	17	81804132-81814008	FDA approved drug targets, G-protein coupled receptors, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters		G-protein coupled receptor, Receptor, Transducer	Diabetes mellitus, Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	17	kidney: 50.0;liver: 169.6	Cell type enriched	Detected in some	6	Hepatocytes: 56.9	Cancer enriched	Detected in many	4	liver cancer: 10.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Pancreas - Beta cells	Not detected	Not detected			Low region specificity	Detected in many			HPA071228			Uncertain	Golgi apparatus							Cluster 85: Liver - Metabolism	Cluster 41: Non-specific - Cilium assembly	Cluster 29: Hepatocytes - Metabolism	Golgi apparatus		HPA071228: AB_2686368	unprognostic (3.28e-4)	unprognostic (9.30e-2)	unprognostic (2.20e-1)	unprognostic (1.53e-4)	unprognostic (1.11e-1)	unprognostic (2.30e-3)	unprognostic (4.38e-2)	unprognostic (1.79e-3)	unprognostic (2.18e-1)	unprognostic (2.77e-1)	unprognostic (3.09e-1)	unprognostic (2.61e-1)	unprognostic (6.42e-2)	unprognostic (5.99e-3)	unprognostic (1.71e-1)	unprognostic (1.17e-3)	unprognostic (8.36e-3)	Hepatocytes
APOC4-APOC2		ENSG00000224916	APOC4-APOC2 readthrough (NMD candidate)		19	44942238-44949565	Predicted membrane proteins				Evidence at protein level	Evidence at protein level			Tissue enriched	Detected in some	1258	liver: 2221.0	Cell type enriched	Detected in some	18	Hepatocytes: 99.1	Cancer enriched	Detected in some	17	liver cancer: 9.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												HPA055877	Supported										Cluster 62: Liver - Hemostasis	Cluster 66: Myeloid cells - Innate immune response	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA055877: AB_2682953	unprognostic (1.45e-1)	unprognostic (4.00e-2)	unprognostic (1.86e-1)	unprognostic (1.33e-1)	unprognostic (1.27e-1)	unprognostic (1.42e-1)	unprognostic (1.49e-2)	unprognostic (2.07e-2)	unprognostic (1.52e-1)	unprognostic (4.73e-2)	unprognostic (1.25e-1)	unprognostic (1.85e-1)	unprognostic (2.01e-4)	unprognostic (2.28e-1)	unprognostic (2.88e-1)	unprognostic (5.95e-2)	unprognostic (1.68e-2)	Hepatocytes
ORM2	AGP-B, AGP-B', AGP2	ENSG00000228278	Orosomucoid 2	P19652	9	114329869-114333251	Plasma proteins, Predicted secreted proteins	Acute phase, Transport			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	327	liver: 8873.2	Cell type enriched	Detected in some	44	Hepatocytes: 9796.1	Cancer enriched	Detected in many	34	liver cancer: 873.1	Not detected	Not detected			Immune cell enriched	Detected in single	40	neutrophil: 12.0	Lineage enriched	Detected in single	40	granulocytes: 12.0	Cancer enriched	Detected in some	26	liver cancer: 93.5	Liver - Hepatocytes, Testis - Late spermatids									HPA046438, HPA047725, HPA057726	Approved		Approved	Golgi apparatus,Vesicles	Secreted to blood			422000000	41000000000	Cluster 9: Neutrophils - Innate immune response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Vesicles	Golgi apparatus	HPA046438: AB_2679666, HPA047725: AB_2680133, HPA057726: AB_2683512	unprognostic (6.77e-2)	unprognostic (8.00e-2)	unprognostic (1.19e-1)	unprognostic (4.44e-3)	unprognostic (1.18e-1)	unprognostic (5.61e-2)	unprognostic (5.66e-2)	unprognostic (9.70e-2)	unprognostic (3.05e-1)	unprognostic (1.48e-1)	unprognostic (1.99e-2)	unprognostic (5.76e-2)	prognostic unfavorable (1.23e-9)	unprognostic (3.23e-1)	unprognostic (6.80e-2)	unprognostic (7.62e-2)	unprognostic (9.15e-4)	Hepatocytes
ORM1		ENSG00000229314	Orosomucoid 1	P02763	9	114323056-114326475	Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins	Acute phase, Transport		Cancer-related genes	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	193	liver: 42973.6	Cell type enriched	Detected in some	53	Hepatocytes: 55465.9	Cancer enriched	Detected in many	16	liver cancer: 2506.9	Not detected	Not detected			Immune cell enriched	Detected in some	47	neutrophil: 193.9	Lineage enriched	Detected in many	47	granulocytes: 193.9	Cancer enriched	Detected in many	6	liver cancer: 231.9	Liver - Hepatocytes, Lung - Neutrophil_2									CAB006265, HPA046438, HPA047725, HPA057726	Approved		Approved	Golgi apparatus,Vesicles	Secreted to blood			945000000000	61000000000	Cluster 9: Neutrophils - Innate immune response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Vesicles	Golgi apparatus	CAB006265: AB_425575, HPA046438: AB_2679666, HPA047725: AB_2680133, HPA057726: AB_2683512	unprognostic (3.85e-1)	unprognostic (2.12e-1)	unprognostic (1.09e-2)	unprognostic (2.16e-2)	unprognostic (3.22e-2)	unprognostic (1.47e-1)	unprognostic (2.29e-1)	unprognostic (2.26e-1)		unprognostic (1.16e-1)	unprognostic (4.85e-2)	unprognostic (1.74e-1)	prognostic unfavorable (2.35e-4)	unprognostic (2.10e-1)	unprognostic (4.38e-2)	unprognostic (9.32e-3)	unprognostic (4.51e-2)	Hepatocytes
APOC2		ENSG00000234906	Apolipoprotein C2	P02655	19	44946035-44949565	Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted secreted proteins	Lipid degradation, Lipid metabolism, Lipid transport, Transport		Disease variant, Hyperlipidemia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	83	liver: 9641.4	Cell type enriched	Detected in some	23	Hepatocytes: 830.1	Cancer enriched	Detected in some	17	liver cancer: 49.7	Low region specificity	Detected in all			Immune cell enriched	Detected in single	30	NK-cell: 3.2	Lineage enriched	Detected in single	30	NK-cells: 3.2	Cancer enhanced	Detected in many		Brain cancer: 65.9;Leukemia: 75.8;liver cancer: 82.8	Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Pancreas - Macrophages									HPA055877	Supported				Secreted to blood			43000000000	49000000000	Cluster 48: NK-cells - Unknown function	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 2: DU4475 - Unknown function	Cluster 29: Hepatocytes - Metabolism			HPA055877: AB_2682953	unprognostic (4.28e-2)	unprognostic (7.73e-3)	unprognostic (1.33e-1)	unprognostic (3.66e-2)	unprognostic (8.91e-2)	unprognostic (1.90e-1)	unprognostic (2.07e-1)	unprognostic (5.41e-2)	unprognostic (2.56e-1)	unprognostic (1.96e-2)	unprognostic (2.86e-1)	unprognostic (1.15e-2)	unprognostic (5.14e-8)	unprognostic (1.32e-1)	unprognostic (1.45e-1)	unprognostic (1.77e-2)	unprognostic (9.80e-3)	Hepatocytes
UGT1A1	GNT1, UGT1, UGT1A	ENSG00000241635	UDP glucuronosyltransferase family 1 member A1	P22309	2	233760270-233773300	Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted membrane proteins	Lipid metabolism	Glycosyltransferase, Transferase	Cancer-related genes, Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	26	intestine: 201.2;liver: 322.4	Cell type enriched	Detected in some	6	Hepatocytes: 94.7	Cancer enriched	Detected in some	19	liver cancer: 16.4	Low region specificity	Detected in single			Immune cell enhanced	Detected in single		neutrophil: 1.4	Lineage enriched	Detected in single	4	granulocytes: 1.4	Cancer enhanced	Detected in many		liver cancer: 48.8	Colon - Colon enterocytes, Kidney - Proximal tubular cells, Liver - Hepatocytes, Lung - Respiratory ciliated cells, Skin - Keratinocyte (other), Stomach - Gastric mucous cells	Not detected	Not detected																	Cluster 33: Neutrophils - Chromatin organization	Cluster 41: Intestine & Liver - Lipid metabolism	Cluster 61: Liver - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity						unprognostic (7.28e-2)			unprognostic (2.49e-2)	unprognostic (3.60e-1)	unprognostic (5.69e-2)			unprognostic (4.17e-3)	unprognostic (6.31e-3)	unprognostic (1.94e-5)	unprognostic (2.78e-3)			unprognostic (2.99e-4)	Hepatocytes
UGT1A4	HUG-BR2, UGT1D	ENSG00000244474	UDP glucuronosyltransferase family 1 member A4	P22310	2	233718736-233773300	Cancer-related genes, Enzymes, Metabolic proteins, Predicted membrane proteins	Lipid metabolism	Glycosyltransferase, Transferase	Cancer-related genes	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	68	liver: 391.7	Cell type enriched	Detected in some	14	Hepatocytes: 17.6	Cancer enriched	Detected in single	487	liver cancer: 24.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes																				Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 2: DU4475 - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity										unprognostic (9.89e-3)						unprognostic (6.77e-5)	unprognostic (2.59e-1)			unprognostic (3.50e-3)	Hepatocytes
CYP2A6	CPA6, CYP2A, CYP2A3	ENSG00000255974	Cytochrome P450 family 2 subfamily A member 6	P11509	19	40843541-40850447	Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins	Lipid metabolism	Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	171	liver: 1612.0	Cell type enriched	Detected in some	30	Hepatocytes: 162.7	Cancer enriched	Detected in some	12	liver cancer: 281.2	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes, Lung - Respiratory ciliated cells									HPA046713, HPA047262	Supported				Intracellular and membrane						Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 65: Breast cancer - Unknown function	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA046713: AB_2679767, HPA047262: AB_2680005	unprognostic (5.40e-2)	unprognostic (2.36e-2)	unprognostic (1.21e-1)	unprognostic (4.10e-1)	unprognostic (5.05e-2)	unprognostic (2.64e-2)	prognostic favorable (5.38e-5)	unprognostic (4.98e-3)	unprognostic (4.86e-2)	unprognostic (6.23e-2)	unprognostic (5.20e-2)	unprognostic (1.95e-1)	unprognostic (2.25e-2)	unprognostic (8.83e-3)	unprognostic (2.46e-1)	unprognostic (3.07e-2)	unprognostic (2.55e-1)	Hepatocytes
AKR1C8P	AKR1CL1	ENSG00000264006	Aldo-keto reductase family 1 member C8, pseudogene	Q5T2L2	10	5154140-5185187	Predicted intracellular proteins		Oxidoreductase		Evidence at transcript level	Evidence at transcript level			Group enriched	Detected in some	10	choroid plexus: 3.3;epididymis: 3.4;liver: 8.1	Cell type enriched	Detected in single	6	Hepatocytes: 6.1	Cancer enriched	Detected in single	9	liver cancer: 0.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes																					Cluster 11: Lymphoma - Adaptive immune response	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (3.47e-1)	unprognostic (2.14e-1)	unprognostic (4.76e-1)			unprognostic (4.20e-2)	unprognostic (3.69e-1)	unprognostic (3.07e-1)		unprognostic (1.10e-1)	unprognostic (1.92e-2)		unprognostic (2.66e-2)	unprognostic (6.28e-3)				Hepatocytes
